"scenario_id","residual_loss"
"sha256:ff2d3-r2j-00185","29054.34022598095"
"sha256:ff2d3-r2j-00186","63914.207435661505"
"sha256:ff2d3-r2j-00187","52063.23683658925"
"sha256:ff2d3-r2j-00188","-8551.182419758414"
"sha256:ff2d3-r2j-00189","8033.7244971529035"
"sha256:ff2d3-r2j-00190","29054.34022598095"
"sha256:ff2d3-r2j-00191","29193.442632482722"
"sha256:ff2d3-r2j-00192","21413.281749800302"
"sha256:ff2d3-r2j-00193","26044.580003074076"
"sha256:ff2d3-r2j-00194","47084.964350651746"
"sha256:ff2d3-r2j-00195","16438.509422624396"
"sha256:ff2d3-r2j-00196","29054.34022598095"
"sha256:ff2d3-r2j-00197","31712.896335222056"
"sha256:ff2d3-r2j-00198","30226.992083957484"
"sha256:ff2d3-r2j-00199","49024.59442111073"
"sha256:ff2d3-r2j-00200","29054.34022598095"
"sha256:ff2d3-r2j-00201","29054.34022598095"
"sha256:ff2d3-r2j-00202","44106.11867311268"
"sha256:ff2d3-r2j-00203","10240.807802646068"
"sha256:ff2d3-r2j-00204","29054.34022598095"
"sha256:ff2d3-r2j-00205","25617.97880875721"
"sha256:ff2d3-r2j-00206","1016.9443716966634"
"sha256:ff2d3-r2j-00207","29054.34022598095"
"sha256:ff2d3-r2j-00208","27232.360621811105"
"sha256:ff2d3-r2j-00209","29054.34022598095"
"sha256:ff2d3-r2j-00210","-17167.284451615713"
"sha256:ff2d3-r2j-00211","29054.34022598095"
"sha256:ff2d3-r2j-00212","46304.324861955465"
"sha256:ff2d3-r2j-00213","41726.345714621544"
"sha256:ff2d3-r2j-00214","46114.42915323963"
"sha256:ff2d3-r2j-00215","26191.393635222055"
"sha256:ff2d3-r2j-00216","28250.782439665418"
"sha256:ff2d3-r2j-00217","30833.683529069713"
"sha256:ff2d3-r2j-00218","17701.426783464252"
"sha256:ff2d3-r2j-00219","29427.81615929432"
"sha256:ff2d3-r2j-00220","22208.388456315806"
"sha256:ff2d3-r2j-00221","23530.30272135487"
"sha256:ff2d3-r2j-00222","29054.34022598095"
"sha256:ff2d3-r2j-00223","57195.915758513074"
"sha256:ff2d3-r2j-00224","16105.095693718147"
"sha256:ff2d3-r2j-00225","57607.73206710682"
"sha256:ff2d3-r2j-00226","44902.42348529148"
"sha256:ff2d3-r2j-00227","62445.65491578846"
"sha256:ff2d3-r2j-00228","35488.93952482167"
"sha256:ff2d3-r2j-00229","24995.46914632168"
"sha256:ff2d3-r2j-00230","29054.34022598095"
"sha256:ff2d3-r2j-00231","28167.15837376423"
"sha256:ff2d3-r2j-00232","21200.563604927258"
"sha256:ff2d3-r2j-00233","22855.34783434315"
"sha256:ff2d3-r2j-00234","-716.6205531568412"
"sha256:ff2d3-r2j-00235","29054.34022598095"
"sha256:ff2d3-r2j-00236","45379.674574040415"
"sha256:ff2d3-r2j-00237","82237.91440958729"
"sha256:ff2d3-r2j-00238","29976.132084654048"
"sha256:ff2d3-r2j-00239","8242.843446696665"
"sha256:ff2d3-r2j-00240","35725.29064349957"
"sha256:ff2d3-r2j-00241","8043.431752060129"
"sha256:ff2d3-r2j-00242","34766.703284527015"
"sha256:ff2d3-r2j-00243","36457.959273796274"
"sha256:ff2d3-r2j-00244","29510.479764133266"
"sha256:ff2d3-r2j-00245","30500.007039831355"
"sha256:ff2d3-r2j-00246","50512.82660963612"
"sha256:ff2d3-r2j-00247","29054.34022598095"
"sha256:ff2d3-r2j-00248","22576.18649413624"
"sha256:ff2d3-r2j-00249","34160.49074171619"
"sha256:ff2d3-r2j-00250","29054.34022598095"
"sha256:ff2d3-r2j-00251","57964.51805875721"
"sha256:ff2d3-r2j-00252","15530.23105975056"
"sha256:ff2d3-r2j-00253","25124.479264030655"
"sha256:ff2d3-r2j-00254","29054.34022598095"
"sha256:ff2d3-r2j-00255","64544.694505485735"
"sha256:ff2d3-r2j-00256","39095.247571745494"
"sha256:ff2d3-r2j-00257","26506.23343224355"
"sha256:ff2d3-r2j-00258","29556.34234438992"
"sha256:ff2d3-r2j-00259","21245.437229753305"
"sha256:ff2d3-r2j-00260","24370.03459479237"
"sha256:ff2d3-r2j-00261","4632.314064567763"
"sha256:ff2d3-r2j-00262","8613.94856002675"
"sha256:ff2d3-r2j-00263","18358.193430485728"
"sha256:ff2d3-r2j-00264","29054.34022598095"
"sha256:ff2d3-r2j-00265","6152.035128581432"
"sha256:ff2d3-r2j-00266","29054.34022598095"
"sha256:ff2d3-r2j-00267","-3973.01834385204"
"sha256:ff2d3-r2j-00268","29054.34022598095"
"sha256:ff2d3-r2j-00269","27726.288983365823"
"sha256:ff2d3-r2j-00270","30738.795892523005"
"sha256:ff2d3-r2j-00271","10463.585487883189"
"sha256:ff2d3-r2j-00272","29054.34022598095"
"sha256:ff2d3-r2j-00273","43972.904011052146"
"sha256:ff2d3-r2j-00274","-1053.042488508414"
"sha256:ff2d3-r2j-00275","1512.359618989758"
